case:concept:name,id_event,sort_order,time,text,concept:name,event_type2,side,event_team,opponent,player,player2,player_in,player_out,shot_place,shot_outcome,is_goal,location,bodypart,assist_method,situation,fast_break,cumgoal,date,result,time:timestamp,@@index
15 Chelsea vs Aston Villa,E1kDdNRp76,76,1:17:00,Nemanja Matic (Chelsea) wins a free kick in the defensive half.,수비지역프리킥시도,,홈팀,Chelsea,Aston Villa,nemanja matic,,,,,,0,수비지역,,없음,,0,2,2014-09-27 00:00:10+00:00,승,2014-09-27 01:17:10+00:00,507586
15 Chelsea vs Aston Villa,E1kDdNRp77,77,1:17:00,Foul by Charles N'Zogbia (Aston Villa).,파울,,원정팀,Aston Villa,Chelsea,charles nzogbia,,,,,,0,,,없음,,0,0,2014-09-27 00:00:20+00:00,패,2014-09-27 01:17:20+00:00,507587
15 Chelsea vs Aston Villa,E1kDdNRp78,78,1:19:00,Attempt saved. Diego Costa (Chelsea) right footed shot from the centre of the box is saved in the centre of the goal. Assisted by Cesc Fabregas.,패널티박스중앙슈팅시도,키패스,홈팀,Chelsea,Aston Villa,diego costa,cesc fabregas,,,정면,유효슈팅,0,패널티박스중앙,오른발,패스,필드,0,2,2014-09-27 00:00:00+00:00,승,2014-09-27 01:19:00+00:00,507588
15 Chelsea vs Aston Villa,E1kDdNRp79,79,1:19:00,"Goal!        Goal!  Chelsea 3, Aston Villa 0. Willian (Chelsea) right footed shot from very close range to the bottom right corner.",매우가까운슈팅시도,,홈팀,Chelsea,Aston Villa,willian,,,,우측하단,유효슈팅,1,매우가까운,오른발,없음,필드,0,3,2014-09-27 00:00:10+00:00,승,2014-09-27 01:19:10+00:00,507589
15 Chelsea vs Aston Villa,E1kDdNRp80,80,1:20:00,"Substitution      Substitution, Chelsea. Loic Remy replaces Diego Costa.",교체,,홈팀,Chelsea,Aston Villa,,,loic remy,diego costa,,,0,,,없음,,0,3,2014-09-27 00:00:00+00:00,승,2014-09-27 01:20:00+00:00,507590
15 Chelsea vs Aston Villa,E1kDdNRp81,81,1:22:00,Attempt blocked. Andre Schurrle (Chelsea) right footed shot from the left side of the box is blocked. Assisted by Willian.,좌측패널티박스슈팅시도,키패스,홈팀,Chelsea,Aston Villa,andre schurrle,willian,,,막힘,차단,0,좌측패널티박스,오른발,패스,필드,0,3,2014-09-27 00:00:00+00:00,승,2014-09-27 01:22:00+00:00,507591
15 Chelsea vs Aston Villa,E1kDdNRp82,82,1:22:00,"Corner,  Chelsea. Conceded by Alan Hutton.",코너킥,,홈팀,Chelsea,Aston Villa,alan hutton,alan hutton,,,,,0,,,없음,,0,3,2014-09-27 00:00:10+00:00,승,2014-09-27 01:22:10+00:00,507592
15 Chelsea vs Aston Villa,E1kDdNRp83,83,1:23:00,Foul by Gary Cahill (Chelsea).,파울,,홈팀,Chelsea,Aston Villa,gary cahill,,,,,,0,,,없음,,0,3,2014-09-27 00:00:00+00:00,승,2014-09-27 01:23:00+00:00,507593
15 Chelsea vs Aston Villa,E1kDdNRp84,84,1:23:00,Philippe Senderos (Aston Villa) wins a free kick in the defensive half.,수비지역프리킥시도,,원정팀,Aston Villa,Chelsea,philippe senderos,,,,,,0,수비지역,,없음,,0,0,2014-09-27 00:00:10+00:00,패,2014-09-27 01:23:10+00:00,507594
15 Chelsea vs Aston Villa,E1kDdNRp85,85,1:25:00,Attempt blocked. Andre Schurrle (Chelsea) right footed shot from outside the box is blocked. Assisted by Willian.,패널티바깥쪽슈팅시도,키패스,홈팀,Chelsea,Aston Villa,andre schurrle,willian,,,막힘,차단,0,패널티바깥쪽,오른발,패스,필드,0,3,2014-09-27 00:00:00+00:00,승,2014-09-27 01:25:00+00:00,507595
15 Chelsea vs Aston Villa,E1kDdNRp86,86,1:25:00,"Offside, Chelsea. Cesc Fabregas tries a through ball, but Loic Remy is caught offside.",오프사이드,스루패스실패,홈팀,Chelsea,Aston Villa,loic remy,cesc fabregas,,,,,0,,,없음,,0,3,2014-09-27 00:00:10+00:00,승,2014-09-27 01:25:10+00:00,507596
15 Chelsea vs Aston Villa,E1kDdNRp87,87,1:28:00,Nemanja Matic (Chelsea) wins a free kick in the defensive half.,수비지역프리킥시도,,홈팀,Chelsea,Aston Villa,nemanja matic,,,,,,0,수비지역,,없음,,0,3,2014-09-27 00:00:00+00:00,승,2014-09-27 01:28:00+00:00,507597
15 Chelsea vs Aston Villa,E1kDdNRp88,88,1:28:00,Foul by Gabriel Agbonlahor (Aston Villa).,파울,,원정팀,Aston Villa,Chelsea,gabriel agbonlahor,,,,,,0,,,없음,,0,0,2014-09-27 00:00:10+00:00,패,2014-09-27 01:28:10+00:00,507598
15 Chelsea vs Aston Villa,E1kDdNRp89,89,1:33:00,Attempt missed. Willian (Chelsea) right footed shot from outside the box is high and wide to the right. Assisted by Andre Schurrle.,패널티바깥쪽슈팅시도,키패스,홈팀,Chelsea,Aston Villa,willian,andre schurrle,,,크게빗나감,비유효슈팅,0,패널티바깥쪽,오른발,패스,필드,0,3,2014-09-27 00:00:00+00:00,승,2014-09-27 01:33:00+00:00,507599
15 Chelsea vs Burnley,YF35ygEP1,1,0:03:00,"Corner,  Burnley. Conceded by Kurt Zouma.",코너킥,,원정팀,Burnley,Chelsea,kurt zouma,kurt zouma,,,,,0,,,없음,,0,0,2015-02-21 00:00:00+00:00,무,2015-02-21 00:03:00+00:00,595844
15 Chelsea vs Burnley,YF35ygEP2,2,0:05:00,Attempt saved. Juan Cuadrado (Chelsea) header from the centre of the box is saved in the top centre of the goal. Assisted by Filipe Luis.,패널티박스중앙슈팅시도,키패스,홈팀,Chelsea,Burnley,juan cuadrado,filipe luis,,,정면상단,유효슈팅,0,패널티박스중앙,머리,패스,필드,0,0,2015-02-21 00:00:00+00:00,무,2015-02-21 00:05:00+00:00,595845
15 Chelsea vs Burnley,YF35ygEP3,3,0:05:00,"Corner,  Chelsea. Conceded by Tom Heaton.",코너킥,,홈팀,Chelsea,Burnley,tom heaton,tom heaton,,,,,0,,,없음,,0,0,2015-02-21 00:00:10+00:00,무,2015-02-21 00:05:10+00:00,595846
15 Chelsea vs Burnley,YF35ygEP4,4,0:05:00,"Offside, Burnley. Kieran Trippier tries a through ball, but George Boyd is caught offside.",오프사이드,스루패스실패,원정팀,Burnley,Chelsea,george boyd,kieran trippier,,,,,0,,,없음,,0,0,2015-02-21 00:00:20+00:00,무,2015-02-21 00:05:20+00:00,595847
15 Chelsea vs Burnley,YF35ygEP5,5,0:06:00,Attempt saved. Ashley Barnes (Burnley) right footed shot from the centre of the box is saved in the top centre of the goal.,패널티박스중앙슈팅시도,,원정팀,Burnley,Chelsea,ashley barnes,,,,정면상단,유효슈팅,0,패널티박스중앙,오른발,없음,필드,0,0,2015-02-21 00:00:00+00:00,무,2015-02-21 00:06:00+00:00,595848
15 Chelsea vs Burnley,YF35ygEP6,6,0:07:00,"Offside, Burnley. Ben Mee tries a through ball, but Ashley Barnes is caught offside.",오프사이드,스루패스실패,원정팀,Burnley,Chelsea,ashley barnes,ben mee,,,,,0,,,없음,,0,0,2015-02-21 00:00:00+00:00,무,2015-02-21 00:07:00+00:00,595849
15 Chelsea vs Burnley,YF35ygEP7,7,0:08:00,Attempt missed. George Boyd (Burnley) left footed shot from outside the box is high and wide to the left. Assisted by David Jones.,패널티바깥쪽슈팅시도,키패스,원정팀,Burnley,Chelsea,george boyd,david jones,,,크게빗나감,비유효슈팅,0,패널티바깥쪽,왼발,패스,필드,0,0,2015-02-21 00:00:00+00:00,무,2015-02-21 00:08:00+00:00,595850
15 Chelsea vs Burnley,YF35ygEP8,8,0:09:00,"Offside, Chelsea. Thibaut Courtois tries a through ball, but Diego Costa is caught offside.",오프사이드,스루패스실패,홈팀,Chelsea,Burnley,diego costa,thibaut courtois,,,,,0,,,없음,,0,0,2015-02-21 00:00:00+00:00,무,2015-02-21 00:09:00+00:00,595851
15 Chelsea vs Burnley,YF35ygEP9,9,0:11:00,"Corner,  Chelsea. Conceded by Michael Keane.",코너킥,,홈팀,Chelsea,Burnley,michael keane,michael keane,,,,,0,,,없음,,0,0,2015-02-21 00:00:00+00:00,무,2015-02-21 00:11:00+00:00,595852
15 Chelsea vs Burnley,YF35ygEP10,10,0:13:00,"Goal!        Goal!  Chelsea 1, Burnley 0. Branislav Ivanovic (Chelsea) right footed shot from very close range to the bottom right corner. Assisted by Eden Hazard.",매우가까운슈팅시도,키패스,홈팀,Chelsea,Burnley,branislav ivanovic,eden hazard,,,우측하단,유효슈팅,1,매우가까운,오른발,패스,필드,0,1,2015-02-21 00:00:00+00:00,무,2015-02-21 00:13:00+00:00,595853
15 Chelsea vs Burnley,YF35ygEP11,11,0:14:00,Attempt saved. Oscar (Chelsea) left footed shot from the centre of the box is saved in the bottom left corner. Assisted by Eden Hazard.,패널티박스중앙슈팅시도,키패스,홈팀,Chelsea,Burnley,oscar,eden hazard,,,좌측하단,유효슈팅,0,패널티박스중앙,왼발,패스,필드,0,1,2015-02-21 00:00:00+00:00,무,2015-02-21 00:14:00+00:00,595854
15 Chelsea vs Burnley,YF35ygEP12,12,0:15:00,"Corner,  Chelsea. Conceded by Ben Mee.",코너킥,,홈팀,Chelsea,Burnley,ben mee,ben mee,,,,,0,,,없음,,0,1,2015-02-21 00:00:00+00:00,무,2015-02-21 00:15:00+00:00,595855
15 Chelsea vs Burnley,YF35ygEP13,13,0:16:00,"Corner,  Chelsea. Conceded by Michael Keane.",코너킥,,홈팀,Chelsea,Burnley,michael keane,michael keane,,,,,0,,,없음,,0,1,2015-02-21 00:00:00+00:00,무,2015-02-21 00:16:00+00:00,595856
15 Chelsea vs Burnley,YF35ygEP14,14,0:17:00,"Corner,  Burnley. Conceded by Filipe Luis.",코너킥,,원정팀,Burnley,Chelsea,filipe luis,filipe luis,,,,,0,,,없음,,0,0,2015-02-21 00:00:00+00:00,무,2015-02-21 00:17:00+00:00,595857
15 Chelsea vs Burnley,YF35ygEP15,15,0:17:00,"Attempt missed. Jason Shackell (Burnley) header from the centre of the box is close, but misses the top right corner. Assisted by Kieran Trippier with a cross following a corner.",패널티박스중앙슈팅시도,키패스,원정팀,Burnley,Chelsea,jason shackell,kieran trippier,,,우측상단,비유효슈팅,0,패널티박스중앙,머리,크로스,코너킥,0,0,2015-02-21 00:00:10+00:00,무,2015-02-21 00:17:10+00:00,595858
15 Chelsea vs Burnley,YF35ygEP16,16,0:22:00,Attempt saved. Ashley Barnes (Burnley) right footed shot from outside the box is saved in the bottom left corner. Assisted by Ben Mee.,패널티바깥쪽슈팅시도,키패스,원정팀,Burnley,Chelsea,ashley barnes,ben mee,,,좌측하단,유효슈팅,0,패널티바깥쪽,오른발,패스,필드,0,0,2015-02-21 00:00:00+00:00,무,2015-02-21 00:22:00+00:00,595859
15 Chelsea vs Burnley,YF35ygEP17,17,0:22:00,Foul by Diego Costa (Chelsea).,파울,,홈팀,Chelsea,Burnley,diego costa,,,,,,0,,,없음,,0,1,2015-02-21 00:00:10+00:00,무,2015-02-21 00:22:10+00:00,595860
15 Chelsea vs Burnley,YF35ygEP18,18,0:22:00,Jason Shackell (Burnley) wins a free kick in the defensive half.,수비지역프리킥시도,,원정팀,Burnley,Chelsea,jason shackell,,,,,,0,수비지역,,없음,,0,0,2015-02-21 00:00:20+00:00,무,2015-02-21 00:22:20+00:00,595861
15 Chelsea vs Burnley,YF35ygEP19,19,0:27:00,Foul by Oscar (Chelsea).,파울,,홈팀,Chelsea,Burnley,oscar,,,,,,0,,,없음,,0,1,2015-02-21 00:00:00+00:00,무,2015-02-21 00:27:00+00:00,595862
15 Chelsea vs Burnley,YF35ygEP20,20,0:27:00,George Boyd (Burnley) wins a free kick in the defensive half.,수비지역프리킥시도,,원정팀,Burnley,Chelsea,george boyd,,,,,,0,수비지역,,없음,,0,0,2015-02-21 00:00:10+00:00,무,2015-02-21 00:27:10+00:00,595863
15 Chelsea vs Burnley,YF35ygEP21,21,0:29:00,Foul by Diego Costa (Chelsea).,파울,,홈팀,Chelsea,Burnley,diego costa,,,,,,0,,,없음,,0,1,2015-02-21 00:00:00+00:00,무,2015-02-21 00:29:00+00:00,595864
15 Chelsea vs Burnley,YF35ygEP22,22,0:29:00,Kieran Trippier (Burnley) wins a free kick on the right wing.,오른쪽측면프리킥시도,,원정팀,Burnley,Chelsea,kieran trippier,,,,,,0,오른쪽측면,,없음,,0,0,2015-02-21 00:00:10+00:00,무,2015-02-21 00:29:10+00:00,595865
15 Chelsea vs Burnley,YF35ygEP23,23,0:30:00,Branislav Ivanovic (Chelsea) wins a free kick on the right wing.,오른쪽측면프리킥시도,,홈팀,Chelsea,Burnley,branislav ivanovic,,,,,,0,오른쪽측면,,없음,,0,1,2015-02-21 00:00:00+00:00,무,2015-02-21 00:30:00+00:00,595866
15 Chelsea vs Burnley,YF35ygEP24,24,0:30:00,Foul by Ashley Barnes (Burnley).,파울,,원정팀,Burnley,Chelsea,ashley barnes,,,,,,0,,,없음,,0,0,2015-02-21 00:00:10+00:00,무,2015-02-21 00:30:10+00:00,595867
15 Chelsea vs Burnley,YF35ygEP25,25,0:31:00,Attempt blocked. Branislav Ivanovic (Chelsea) right footed shot from outside the box is blocked. Assisted by Juan Cuadrado.,패널티바깥쪽슈팅시도,키패스,홈팀,Chelsea,Burnley,branislav ivanovic,juan cuadrado,,,막힘,차단,0,패널티바깥쪽,오른발,패스,필드,0,1,2015-02-21 00:00:00+00:00,무,2015-02-21 00:31:00+00:00,595868
15 Chelsea vs Burnley,YF35ygEP26,26,0:32:00,Cesc Fabregas (Chelsea) wins a free kick in the attacking half.,공격지역프리킥시도,,홈팀,Chelsea,Burnley,cesc fabregas,,,,,,0,공격지역,,없음,,0,1,2015-02-21 00:00:00+00:00,무,2015-02-21 00:32:00+00:00,595869
15 Chelsea vs Burnley,YF35ygEP27,27,0:32:00,Foul by Michael Kightly (Burnley).,파울,,원정팀,Burnley,Chelsea,michael kightly,,,,,,0,,,없음,,0,0,2015-02-21 00:00:10+00:00,무,2015-02-21 00:32:10+00:00,595870
15 Chelsea vs Burnley,YF35ygEP28,28,0:33:00,Foul by Kurt Zouma (Chelsea).,파울,,홈팀,Chelsea,Burnley,kurt zouma,,,,,,0,,,없음,,0,1,2015-02-21 00:00:00+00:00,무,2015-02-21 00:33:00+00:00,595871
15 Chelsea vs Burnley,YF35ygEP29,29,0:33:00,Ashley Barnes (Burnley) wins a free kick on the left wing.,왼쪽측면프리킥시도,,원정팀,Burnley,Chelsea,ashley barnes,,,,,,0,왼쪽측면,,없음,,0,0,2015-02-21 00:00:10+00:00,무,2015-02-21 00:33:10+00:00,595872
15 Chelsea vs Burnley,YF35ygEP30,30,0:33:00,"Corner,  Burnley. Conceded by Juan Cuadrado.",코너킥,,원정팀,Burnley,Chelsea,juan cuadrado,juan cuadrado,,,,,0,,,없음,,0,0,2015-02-21 00:00:20+00:00,무,2015-02-21 00:33:20+00:00,595873
15 Chelsea vs Burnley,YF35ygEP31,31,0:36:00,Attempt missed. Oscar (Chelsea) right footed shot from outside the box misses to the right. Assisted by Filipe Luis.,패널티바깥쪽슈팅시도,키패스,홈팀,Chelsea,Burnley,oscar,filipe luis,,,우측으로빗나감,비유효슈팅,0,패널티바깥쪽,오른발,패스,필드,0,1,2015-02-21 00:00:00+00:00,무,2015-02-21 00:36:00+00:00,595874
15 Chelsea vs Burnley,YF35ygEP32,32,0:36:00,"Offside, Chelsea. Oscar tries a through ball, but Diego Costa is caught offside.",오프사이드,스루패스실패,홈팀,Chelsea,Burnley,diego costa,oscar,,,,,0,,,없음,,0,1,2015-02-21 00:00:10+00:00,무,2015-02-21 00:36:10+00:00,595875
15 Chelsea vs Burnley,YF35ygEP33,33,0:39:00,Filipe Luis (Chelsea) wins a free kick in the defensive half.,수비지역프리킥시도,,홈팀,Chelsea,Burnley,filipe luis,,,,,,0,수비지역,,없음,,0,1,2015-02-21 00:00:00+00:00,무,2015-02-21 00:39:00+00:00,595876
15 Chelsea vs Burnley,YF35ygEP34,34,0:39:00,Foul by Ashley Barnes (Burnley).,파울,,원정팀,Burnley,Chelsea,ashley barnes,,,,,,0,,,없음,,0,0,2015-02-21 00:00:10+00:00,무,2015-02-21 00:39:10+00:00,595877
15 Chelsea vs Burnley,YF35ygEP35,35,0:39:00,Eden Hazard (Chelsea) wins a free kick in the attacking half.,공격지역프리킥시도,,홈팀,Chelsea,Burnley,eden hazard,,,,,,0,공격지역,,없음,,0,1,2015-02-21 00:00:20+00:00,무,2015-02-21 00:39:20+00:00,595878
15 Chelsea vs Burnley,YF35ygEP36,36,0:39:00,Foul by Scott Arfield (Burnley).,파울,,원정팀,Burnley,Chelsea,scott arfield,,,,,,0,,,없음,,0,0,2015-02-21 00:00:30+00:00,무,2015-02-21 00:39:30+00:00,595879
15 Chelsea vs Burnley,YF35ygEP37,37,0:40:00,Oscar (Chelsea) wins a free kick in the defensive half.,수비지역프리킥시도,,홈팀,Chelsea,Burnley,oscar,,,,,,0,수비지역,,없음,,0,1,2015-02-21 00:00:00+00:00,무,2015-02-21 00:40:00+00:00,595880
15 Chelsea vs Burnley,YF35ygEP38,38,0:40:00,Foul by George Boyd (Burnley).,파울,,원정팀,Burnley,Chelsea,george boyd,,,,,,0,,,없음,,0,0,2015-02-21 00:00:10+00:00,무,2015-02-21 00:40:10+00:00,595881
15 Chelsea vs Burnley,YF35ygEP39,39,0:40:00,Booking      George Boyd (Burnley) is shown the yellow card for a bad foul.,옐로카드,,원정팀,Burnley,Chelsea,george boyd,,,,,,0,,,없음,,0,0,2015-02-21 00:00:20+00:00,무,2015-02-21 00:40:20+00:00,595882
15 Chelsea vs Burnley,YF35ygEP40,40,0:42:00,"Corner,  Chelsea. Conceded by Kieran Trippier.",코너킥,,홈팀,Chelsea,Burnley,kieran trippier,kieran trippier,,,,,0,,,없음,,0,1,2015-02-21 00:00:00+00:00,무,2015-02-21 00:42:00+00:00,595883
15 Chelsea vs Burnley,YF35ygEP41,41,0:46:00,"Offside, Chelsea. Thibaut Courtois tries a through ball, but Diego Costa is caught offside.",오프사이드,스루패스실패,홈팀,Chelsea,Burnley,diego costa,thibaut courtois,,,,,0,,,없음,,0,1,2015-02-21 00:00:00+00:00,무,2015-02-21 00:46:00+00:00,595884
15 Chelsea vs Burnley,YF35ygEP42,42,0:47:00,Attempt missed. Juan Cuadrado (Chelsea) right footed shot from the centre of the box is high and wide to the right.,패널티박스중앙슈팅시도,,홈팀,Chelsea,Burnley,juan cuadrado,,,,크게빗나감,비유효슈팅,0,패널티박스중앙,오른발,없음,필드,0,1,2015-02-21 00:00:00+00:00,무,2015-02-21 00:47:00+00:00,595885
15 Chelsea vs Burnley,YF35ygEP43,43,0:48:00,Foul by Oscar (Chelsea).,파울,,홈팀,Chelsea,Burnley,oscar,,,,,,0,,,없음,,0,1,2015-02-21 00:00:00+00:00,무,2015-02-21 00:48:00+00:00,595886
15 Chelsea vs Burnley,YF35ygEP44,44,0:48:00,Danny Ings (Burnley) wins a free kick on the left wing.,왼쪽측면프리킥시도,,원정팀,Burnley,Chelsea,danny ings,,,,,,0,왼쪽측면,,없음,,0,0,2015-02-21 00:00:10+00:00,무,2015-02-21 00:48:10+00:00,595887
15 Chelsea vs Burnley,YF35ygEP45,45,0:50:00,Attempt saved. Ashley Barnes (Burnley) right footed shot from the right side of the box is saved in the top right corner.,우측패널티박스슈팅시도,,원정팀,Burnley,Chelsea,ashley barnes,,,,우측상단,유효슈팅,0,우측패널티박스,오른발,없음,필드,0,0,2015-02-21 00:00:00+00:00,무,2015-02-21 00:50:00+00:00,595888
15 Chelsea vs Burnley,YF35ygEP46,46,0:50:00,"Corner,  Burnley. Conceded by Thibaut Courtois.",코너킥,,원정팀,Burnley,Chelsea,thibaut courtois,thibaut courtois,,,,,0,,,없음,,0,0,2015-02-21 00:00:10+00:00,무,2015-02-21 00:50:10+00:00,595889
15 Chelsea vs Burnley,YF35ygEP47,47,0:52:00,"Corner,  Chelsea. Conceded by Kieran Trippier.",코너킥,,홈팀,Chelsea,Burnley,kieran trippier,kieran trippier,,,,,0,,,없음,,0,1,2015-02-21 00:00:00+00:00,무,2015-02-21 00:52:00+00:00,595890
15 Chelsea vs Burnley,YF35ygEP48,48,0:53:00,"Attempt missed. Branislav Ivanovic (Chelsea) header from the centre of the box is close, but misses to the right. Assisted by Cesc Fabregas with a cross following a corner.",패널티박스중앙슈팅시도,키패스,홈팀,Chelsea,Burnley,branislav ivanovic,cesc fabregas,,,우측으로빗나감,비유효슈팅,0,패널티박스중앙,머리,크로스,코너킥,0,1,2015-02-21 00:00:00+00:00,무,2015-02-21 00:53:00+00:00,595891
15 Chelsea vs Burnley,YF35ygEP49,49,0:53:00,Attempt blocked. Nemanja Matic (Chelsea) left footed shot from the right side of the six yard box is blocked. Assisted by Branislav Ivanovic.,우측패널티안쪽슈팅시도,키패스,홈팀,Chelsea,Burnley,nemanja matic,branislav ivanovic,,,막힘,차단,0,우측패널티안쪽,왼발,패스,필드,0,1,2015-02-21 00:00:10+00:00,무,2015-02-21 00:53:10+00:00,595892
15 Chelsea vs Burnley,YF35ygEP50,50,0:54:00,Attempt saved. Diego Costa (Chelsea) left footed shot from the left side of the box is saved in the bottom right corner. Assisted by Eden Hazard.,좌측패널티박스슈팅시도,키패스,홈팀,Chelsea,Burnley,diego costa,eden hazard,,,우측하단,유효슈팅,0,좌측패널티박스,왼발,패스,필드,0,1,2015-02-21 00:00:00+00:00,무,2015-02-21 00:54:00+00:00,595893
15 Chelsea vs Burnley,YF35ygEP51,51,0:55:00,Foul by John Terry (Chelsea).,파울,,홈팀,Chelsea,Burnley,john terry,,,,,,0,,,없음,,0,1,2015-02-21 00:00:00+00:00,무,2015-02-21 00:55:00+00:00,595894
15 Chelsea vs Burnley,YF35ygEP52,52,0:55:00,Ashley Barnes (Burnley) wins a free kick in the attacking half.,공격지역프리킥시도,,원정팀,Burnley,Chelsea,ashley barnes,,,,,,0,공격지역,,없음,,0,0,2015-02-21 00:00:10+00:00,무,2015-02-21 00:55:10+00:00,595895
15 Chelsea vs Burnley,YF35ygEP53,53,0:56:00,Juan Cuadrado (Chelsea) wins a free kick on the right wing.,오른쪽측면프리킥시도,,홈팀,Chelsea,Burnley,juan cuadrado,,,,,,0,오른쪽측면,,없음,,0,1,2015-02-21 00:00:00+00:00,무,2015-02-21 00:56:00+00:00,595896
15 Chelsea vs Burnley,YF35ygEP54,54,0:56:00,Foul by Michael Kightly (Burnley).,파울,,원정팀,Burnley,Chelsea,michael kightly,,,,,,0,,,없음,,0,0,2015-02-21 00:00:10+00:00,무,2015-02-21 00:56:10+00:00,595897
15 Chelsea vs Burnley,YF35ygEP55,55,0:58:00,Attempt missed. Diego Costa (Chelsea) right footed shot from very close range misses to the left. Assisted by Branislav Ivanovic with a cross.,매우가까운슈팅시도,키패스,홈팀,Chelsea,Burnley,diego costa,branislav ivanovic,,,좌측으로빗나감,비유효슈팅,0,매우가까운,오른발,크로스,필드,0,1,2015-02-21 00:00:00+00:00,무,2015-02-21 00:58:00+00:00,595898
15 Chelsea vs Burnley,YF35ygEP56,56,0:58:00,Foul by John Terry (Chelsea).,파울,,홈팀,Chelsea,Burnley,john terry,,,,,,0,,,없음,,0,1,2015-02-21 00:00:10+00:00,무,2015-02-21 00:58:10+00:00,595899
15 Chelsea vs Burnley,YF35ygEP57,57,0:58:00,Ashley Barnes (Burnley) wins a free kick on the right wing.,오른쪽측면프리킥시도,,원정팀,Burnley,Chelsea,ashley barnes,,,,,,0,오른쪽측면,,없음,,0,0,2015-02-21 00:00:20+00:00,무,2015-02-21 00:58:20+00:00,595900
15 Chelsea vs Burnley,YF35ygEP58,58,1:02:00,Foul by Kurt Zouma (Chelsea).,파울,,홈팀,Chelsea,Burnley,kurt zouma,,,,,,0,,,없음,,0,1,2015-02-21 00:00:00+00:00,무,2015-02-21 01:02:00+00:00,595901
