id_odsp,event_team,cumgoal
boDo7zk9/,Chievo Verona,0
boDo7zk9/,AS Roma,0
CUEw9dKd/,Internazionale,2
CUEw9dKd/,Napoli,2
ET10nDL7/,Rayo Vallecano,1
ET10nDL7/,Barcelona,6
fgpg1p1j/,Genoa,1
fgpg1p1j/,Empoli,1
jLDs8GZ2/,Palermo,0
jLDs8GZ2/,Cesena,0
K01f5EJL/,Torino,2
K01f5EJL/,Udinese,3
MafHxU0j/,FC Cologne,4
MafHxU0j/,Eintracht Frankfurt,2
Q3TCeHbL/,Atletico Madrid,1
Q3TCeHbL/,Valencia,1
QLjjIREa/,St Etienne,2
QLjjIREa/,Lorient,0
r7EZ9Zoa/,Montpellier,1
r7EZ9Zoa/,Lyon,5
SIA9dcqF/,Espanyol,0
SIA9dcqF/,Real Sociedad,1
vB9mkFyk/,Celta Vigo,1
vB9mkFyk/,Villarreal,4
zwg8Qk7J/,Lille,1
zwg8Qk7J/,Guingamp,0
0Wpk2Qop/,Fiorentina,0
0Wpk2Qop/,Lazio,4
xxCk6f4F/,Sassuolo,0
xxCk6f4F/,Juventus,1
YeB5cwU8/,Cordoba,1
YeB5cwU8/,Getafe,2
ILSGjSCg/,Valencia,2
ILSGjSCg/,Deportivo La Coruna,0
IRN5q0Z2/,VfB Stuttgart,0
IRN5q0Z2/,Bayer Leverkusen,4
UX7WGxzN/,Guingamp,2
UX7WGxzN/,Nice,1
vqFJJvj4/,AS Monaco,3
vqFJJvj4/,Bastia,0
04Oyn4RO/,Barcelona,2
04Oyn4RO/,Eibar,0
0b3SHIKG/,Evian Thonon Gaillard,1
0b3SHIKG/,Nantes,2
292KAm4P/,Granada,1
292KAm4P/,Rayo Vallecano,3
42SsVB8j/,Crystal Palace,3
42SsVB8j/,QPR,1
4OJ1ptKd/,Borussia Dortmund,0
4OJ1ptKd/,FC Cologne,0
6kurQBYs/,FC Augsburg,0
6kurQBYs/,Mainz,2
8WtCzYpT/,Manchester City,0
8WtCzYpT/,Burnley,1
Aa3sjDpG/,West Brom,1
Aa3sjDpG/,Stoke City,0
ddw8yEVM/,Arsenal,3
ddw8yEVM/,West Ham,0
GAq3FPbI/,Lens,1
GAq3FPbI/,Toulouse,0
hSC7Mt6o/,Caen,1
hSC7Mt6o/,Lorient,2
hvLTmQdC/,Celta Vigo,1
hvLTmQdC/,Athletic Bilbao,2
KAAUhF0c/,Leicester City,0
KAAUhF0c/,Hull,0
KCobMTX6/,Eintracht Frankfurt,4
KCobMTX6/,SC Paderborn,0
M74OIb5A/,Montpellier,3
M74OIb5A/,Stade de Reims,1
nBoZcWBe/,Palermo,0
nBoZcWBe/,Juventus,1
ObTCi8cm/,Atletico Madrid,0
ObTCi8cm/,Espanyol,0
ptvnPVml/,TSG Hoffenheim,3
ptvnPVml/,Hamburg SV,0
QuBFKKzb/,Metz,2
QuBFKKzb/,St Etienne,3
SzExigV9/,Sunderland,0
SzExigV9/,Aston Villa,4
UZjUbCdk/,Cagliari,1
UZjUbCdk/,Empoli,1
v3wjOk3f/,Schalke 04,2
v3wjOk3f/,Hertha Berlin,2
xldgN9I0/,Werder Bremen,0
xldgN9I0/,Bayern Munich,4
6NlnAGDE/,Malaga,2
6NlnAGDE/,Cordoba,0
ClN9rKl9/,VfL Wolfsburg,3
ClN9rKl9/,SC Freiburg,0
EmMPl6s6/,Almeria,0
EmMPl6s6/,Villarreal,0
EX9YiZF3/,Tottenham,0
EX9YiZF3/,Manchester Utd,3
hz7WccTp/,Stade Rennes,0
hz7WccTp/,Lille,3
jqhQahsq/,Chievo Verona,2
jqhQahsq/,Genoa,0
juMDsv4F/,Hannover 96,0
juMDsv4F/,Borussia Monchengladbach,2
KEtTJDYE/,Parma,1
KEtTJDYE/,Sassuolo,4
MDPXnpCI/,Levante,0
MDPXnpCI/,Real Madrid,2
MmpaG5qC/,Paris Saint-Germain,2
MmpaG5qC/,Bordeaux,3
QBTwWigp/,Chelsea,1
QBTwWigp/,Southampton,1
SvpyIi3R/,Atalanta,0
SvpyIi3R/,Udinese,0
tKBQgeoi/,Newcastle,0
tKBQgeoi/,Everton,3
WIBBL0Li/,Marseille,0
WIBBL0Li/,Lyon,0
WOWKknSa/,Elche,0
WOWKknSa/,Sevilla,3
xjiOKgJ8/,Hellas Verona,2
xjiOKgJ8/,Napoli,0
Y35b4YYR/,Cesena,1
Y35b4YYR/,Internazionale,1
86RLKw8c/,Swansea,0
86RLKw8c/,Liverpool,1
b5uXIXmL/,AS Roma,0
b5uXIXmL/,Sampdoria,2
p8U8hlrs/,Getafe,0
p8U8hlrs/,Real Sociedad,1
Q1pwcjR1/,Lazio,2
Q1pwcjR1/,Torino,0
v5YKLZ32/,Fiorentina,2
v5YKLZ32/,AC Milan,1
I7HSy9Xg/,Hamburg SV,0
I7HSy9Xg/,Hertha Berlin,1
Sjna35da/,Elche,0
Sjna35da/,Valencia,4
zBUcXcK3/,Paris Saint-Germain,3
zBUcXcK3/,Lorient,1
04p71qRB/,Almeria,1
04p71qRB/,Athletic Bilbao,2
2FTMVra1/,Newcastle,1
2FTMVra1/,Arsenal,2
2TQPJcN3/,Swansea,1
2TQPJcN3/,Aston Villa,0
4jMETFJS/,Toulouse,2
4jMETFJS/,Bordeaux,1
4vELjpyR/,Sunderland,0
4vELjpyR/,West Ham,1
8CKCh66E/,Stoke City,1
8CKCh66E/,Crystal Palace,2
8O6zGdkT/,Bastia,0
8O6zGdkT/,Guingamp,0
8OS5VykG/,Stade Rennes,0
8OS5VykG/,Nantes,0
8YRhrBfQ/,Borussia Dortmund,3
8YRhrBfQ/,Hannover 96,2
bJYPzTn0/,FC Cologne,1
bJYPzTn0/,Werder Bremen,1
CCL7CVQl/,AC Milan,3
CCL7CVQl/,Cagliari,1
CdTOJQtt/,Rayo Vallecano,1
CdTOJQtt/,Malaga,0
E5q3BGcp/,Caen,0
E5q3BGcp/,Metz,0
E7lB03tI/,Celta Vigo,1
E7lB03tI/,Levante,0
IZZhYw5c/,Nice,2
IZZhYw5c/,Lyon,1
KjvIWOqe/,West Brom,0
KjvIWOqe/,Manchester City,3
nJwppXPD/,Schalke 04,0
nJwppXPD/,Bayer Leverkusen,1
QmFHiQLK/,Leicester City,3
QmFHiQLK/,Tottenham,4
Qum7AzDj/,Montpellier,0
Qum7AzDj/,Evian Thonon Gaillard,1
ULL8gni8/,Southampton,2
ULL8gni8/,Burnley,0
vHIOxkIm/,VfB Stuttgart,3
vHIOxkIm/,Eintracht Frankfurt,1
WOhj5RRn/,Getafe,0
WOhj5RRn/,Atletico Madrid,2
xAXTZn26/,SC Paderborn,0
xAXTZn26/,TSG Hoffenheim,0
xCSbXW2E/,Chievo Verona,1
xCSbXW2E/,Palermo,0
zNxKbsBU/,Granada,0
zNxKbsBU/,Eibar,0
6so32PB5/,Sevilla,2
6so32PB5/,Villarreal,0
AFif4osg/,Espanyol,0
AFif4osg/,Deportivo La Coruna,0
b3p2LmmD/,Bayern Munich,0
b3p2LmmD/,Borussia Monchengladbach,2
bLTfYCm8/,Sampdoria,1
bLTfYCm8/,Internazionale,0
bTNJ9TA7/,Lazio,2
bTNJ9TA7/,Hellas Verona,0
dWwGaNeO/,Barcelona,2
dWwGaNeO/,Real Madrid,1
E1T1WHZ9/,AS Monaco,3
E1T1WHZ9/,Stade de Reims,1
GIXQU2E7/,QPR,1
GIXQU2E7/,Everton,2
jJ8ZQUur/,Parma,0
jJ8ZQUur/,Torino,2
KxPFA9e1/,Genoa,0
KxPFA9e1/,Juventus,1
MRW9Ue4M/,Lille,0
MRW9Ue4M/,St Etienne,2
nPQAYpFr/,Chelsea,3
nPQAYpFr/,Hull,2
pxW6VAXQ/,Empoli,3
pxW6VAXQ/,Sassuolo,1
Q9xlqiuK/,Mainz,1
Q9xlqiuK/,VfL Wolfsburg,1
QFPBBkte/,Udinese,2
QFPBBkte/,Fiorentina,2
t0uEX4Ul/,Manchester Utd,2
t0uEX4Ul/,Liverpool,1
UmW2DBBr/,Napoli,1
UmW2DBBr/,Atalanta,1
vqykZJki/,Marseille,4
vqykZJki/,Lens,0
WYR2WjIK/,Cesena,0
WYR2WjIK/,AS Roma,1
x2gn67Ct/,Cordoba,1
x2gn67Ct/,Real Sociedad,3
nFs7W3Qo/,Eibar,1
nFs7W3Qo/,Rayo Vallecano,2
Sn2rqeJF/,St Etienne,1
Sn2rqeJF/,AS Monaco,1
0zNqOgsj/,Lyon,3
0zNqOgsj/,Guingamp,1
2Ze8stbD/,West Ham,1
2Ze8stbD/,Leicester City,2
4vzi6PzE/,Manchester Utd,3
4vzi6PzE/,Aston Villa,1
bqCsP8Af/,Chievo Verona,0
bqCsP8Af/,Sassuolo,1
C4wa435Q/,QPR,4
C4wa435Q/,West Brom,1
E3UTIHxA/,Hull,1
E3UTIHxA/,Swansea,3
GfDhDtQN/,Levante,4
GfDhDtQN/,Almeria,1
GIgdprEf/,Chelsea,2
GIgdprEf/,Stoke City,1
IN5jilXt/,TSG Hoffenheim,1
IN5jilXt/,Borussia Monchengladbach,4
jDc3lnHa/,Eintracht Frankfurt,2
jDc3lnHa/,Hannover 96,2
jmSSIpdn/,Malaga,1
jmSSIpdn/,Real Sociedad,1
Kb0jNnu7/,Cagliari,1
Kb0jNnu7/,Lazio,3
ld3vpy49/,Metz,3
ld3vpy49/,Toulouse,2
MJ0mn4qr/,Arsenal,4
MJ0mn4qr/,Liverpool,1
nuFKdA9J/,VfL Wolfsburg,3
nuFKdA9J/,VfB Stuttgart,1
Orc4rMr7/,Southampton,0
Orc4rMr7/,Everton,1
OSjtpAnK/,Parma,1
OSjtpAnK/,Internazionale,1
pOdmrFYL/,Bastia,1
pOdmrFYL/,Montpellier,3
pxhxojXD/,AS Roma,1
pxhxojXD/,Napoli,0
pzyxYQWI/,Bayer Leverkusen,4
pzyxYQWI/,Hamburg SV,0
rDXCvlAs/,Torino,2
rDXCvlAs/,Atalanta,1
t4ooqU1Q/,Fiorentina,2
t4ooqU1Q/,Sampdoria,0
tfrJxgdq/,Evian Thonon Gaillard,2
tfrJxgdq/,Nice,2
tWaWocZd/,Stade Rennes,3
tWaWocZd/,Lorient,0
U97wQlel/,Hellas Verona,3
U97wQlel/,Cesena,3
vRLmNDdd/,Stade de Reims,1
vRLmNDdd/,Lille,3
vwfakS1g/,Werder Bremen,0
vwfakS1g/,Mainz,0
WWWXY6HC/,Borussia Dortmund,0
WWWXY6HC/,Bayern Munich,1
WY3fM6fD/,Palermo,1
WY3fM6fD/,AC Milan,2
x4ElEMAH/,Sevilla,2
x4ElEMAH/,Athletic Bilbao,0
xzBoOSP0/,Juventus,2
xzBoOSP0/,Empoli,0
xzXGw8Pm/,Udinese,1
xzXGw8Pm/,Genoa,1
YBHXH4Bh/,Cordoba,0
YBHXH4Bh/,Atletico Madrid,2
6a8tPZRq/,Bordeaux,2
6a8tPZRq/,Lens,1
AHCdC0uU/,Celta Vigo,0
AHCdC0uU/,Barcelona,1
dE4fj8nm/,Hertha Berlin,2
dE4fj8nm/,SC Paderborn,0
fZ3zoHl3/,Paris Saint-Germain,3
fZ3zoHl3/,Marseille,2
Isve5qjK/,Sunderland,1
Isve5qjK/,Newcastle,0
KSJqF2eB/,Valencia,0
KSJqF2eB/,Villarreal,0
nFLyHOQb/,Deportivo La Coruna,1
nFLyHOQb/,Getafe,2
OEeisZmS/,Nantes,1
OEeisZmS/,Caen,2
pA3O7Kmo/,Granada,1
pA3O7Kmo/,Real Madrid,9
QVDOeUOP/,FC Augsburg,0
QVDOeUOP/,Schalke 04,0
Yg4ioObl/,Burnley,0
Yg4ioObl/,Tottenham,0
f9h0q2T0/,Crystal Palace,2
f9h0q2T0/,Manchester City,1
txLuGrt5/,Elche,1
txLuGrt5/,Espanyol,1
bZStqsAi/,Eibar,1
bZStqsAi/,Malaga,0
OKxWQafN/,Levante,1
OKxWQafN/,Sevilla,2
pjVN1oDL/,AS Monaco,0
pjVN1oDL/,Montpellier,0
Q5tBVNuh/,Atletico Madrid,2
Q5tBVNuh/,Real Sociedad,0
YTK0C0cm/,Aston Villa,3
YTK0C0cm/,QPR,3
2ByzQJ9T/,Barcelona,4
2ByzQJ9T/,Almeria,0
6uteLwIp/,Granada,1
6uteLwIp/,Celta Vigo,1
fuoFUseb/,Deportivo La Coruna,1
fuoFUseb/,Cordoba,1
pWvaKcXj/,Real Madrid,2
pWvaKcXj/,Rayo Vallecano,0
tO5V8y3a/,Parma,1
tO5V8y3a/,Udinese,0
GfZNSLPA/,Espanyol,3
GfZNSLPA/,Villarreal,0
UcwSRuuH/,Athletic Bilbao,1
UcwSRuuH/,Valencia,1
YVqJT1A4/,Elche,0
YVqJT1A4/,Getafe,1
AHUT471t/,Hannover 96,1
AHUT471t/,Hertha Berlin,1
zgySzXQe/,AS Monaco,3
zgySzXQe/,Caen,0
2eXrfJsJ/,Aston Villa,1
2eXrfJsJ/,Tottenham,0
CxXpr1Pc/,Malaga,2
CxXpr1Pc/,Atletico Madrid,2
dSJYHyhG/,Everton,1
dSJYHyhG/,Swansea,1
EDPQaNDs/,Arsenal,1
EDPQaNDs/,Burnley,0
ENfwLUN1/,Granada,0
ENfwLUN1/,Almeria,3
hEgsKlw8/,Rayo Vallecano,1
hEgsKlw8/,Celta Vigo,6
jBQQI2KJ/,West Brom,2
jBQQI2KJ/,Leicester City,3
jwyLxSvf/,Cagliari,0
jwyLxSvf/,Genoa,2
K0eZLA8e/,Sevilla,2
K0eZLA8e/,Barcelona,2
KhkKp4GO/,Borussia Monchengladbach,3
KhkKp4GO/,Borussia Dortmund,1
nNLl0qGB/,FC Augsburg,1
nNLl0qGB/,SC Paderborn,2
O4YveaSC/,Sunderland,1
O4YveaSC/,Crystal Palace,4
OQeBnQoC/,Bayern Munich,3
OQeBnQoC/,Eintracht Frankfurt,0
pbuqssWu/,Parma,1
pbuqssWu/,Juventus,0
pKxyZqvJ/,Internazionale,3
pKxyZqvJ/,Hellas Verona,0
Q7Xu25oa/,Hamburg SV,0
Q7Xu25oa/,VfL Wolfsburg,2
t2jGop1I/,Schalke 04,0
t2jGop1I/,SC Freiburg,0
ttqzduD6/,Hull,0
ttqzduD6/,Southampton,2
U1PUHMZP/,West Ham,1
U1PUHMZP/,Stoke City,1
WbPNSts8/,Real Madrid,3
WbPNSts8/,Eibar,0
Yew29mgP/,Mainz,2
Yew29mgP/,Bayer Leverkusen,3
2aTDbzJ2/,Lorient,0
2aTDbzJ2/,Lens,0
2RPcua9G/,Getafe,1
2RPcua9G/,Villarreal,1
4bWq1P05/,TSG Hoffenheim,2
4bWq1P05/,FC Cologne,3
6TwXZPOC/,Fiorentina,0
6TwXZPOC/,Napoli,3
b1qmt1on/,Palermo,3
b1qmt1on/,Udinese,1
ChPTz696/,Lazio,4
ChPTz696/,Empoli,0
EaOgkWuk/,Toulouse,1
EaOgkWuk/,Montpellier,0
EqzWZjt2/,Lille,1
EqzWZjt2/,Evian Thonon Gaillard,0
f1MksLv4/,Deportivo La Coruna,2
f1MksLv4/,Real Sociedad,2
hOriuL0h/,AS Roma,1
hOriuL0h/,Torino,1
htKY3RGn/,VfB Stuttgart,3
htKY3RGn/,Werder Bremen,2
hUoNyDBk/,Marseille,0
hUoNyDBk/,Bordeaux,1
ljx0waV4/,Atalanta,2
ljx0waV4/,Sassuolo,1
SxuWdLc0/,QPR,0
SxuWdLc0/,Chelsea,1
vimRNWwq/,Espanyol,1
vimRNWwq/,Athletic Bilbao,0
WEsevuGb/,Sampdoria,1
WEsevuGb/,AC Milan,1
WvLUfhIR/,Stade Rennes,1
WvLUfhIR/,Guingamp,0
xILQeY2L/,Stade de Reims,0
xILQeY2L/,Nice,1
Y1QPynf0/,Chievo Verona,1
Y1QPynf0/,Cesena,0
YFuSc1rf/,Manchester Utd,4
YFuSc1rf/,Manchester City,2
YiLgtufA/,Cordoba,0
YiLgtufA/,Elche,2
Ym7djCQr/,Nantes,0
Ym7djCQr/,St Etienne,1
fPtObsTm/,Liverpool,2
fPtObsTm/,Newcastle,0
MFxWMjgk/,Valencia,3
MFxWMjgk/,Levante,0
MsR4NzIh/,Genoa,2
MsR4NzIh/,Parma,0
tjSHcfY8/,Lyon,2
tjSHcfY8/,Bastia,0
0QoOErV4/,Eintracht Frankfurt,0
0QoOErV4/,Borussia Monchengladbach,0
2m36KIll/,Levante,2
2m36KIll/,Espanyol,2
SKwYk3Wa/,Nantes,1
SKwYk3Wa/,Marseille,0
0QPha3VH/,Borussia Dortmund,3
0QPha3VH/,SC Paderborn,0
2L4lBD28/,Toulouse,1
2L4lBD28/,Lorient,0
6RhFG40h/,FC Cologne,0
6RhFG40h/,Hertha Berlin,0
6sJ8AvSa/,West Brom,2
6sJ8AvSa/,Crystal Palace,0
8KWLh5ns/,Lens,1
8KWLh5ns/,Metz,3
AD2AJx4f/,Barcelona,2
AD2AJx4f/,Valencia,0
AkORR0dE/,Deportivo La Coruna,1
AkORR0dE/,Atletico Madrid,2
bZr5uKQD/,Malaga,1
bZr5uKQD/,Real Madrid,3
C4gBHpon/,TSG Hoffenheim,0
C4gBHpon/,Bayern Munich,2
Cvf8Vu4P/,Stoke City,2
Cvf8Vu4P/,Southampton,1
fmPdbNpO/,Bayer Leverkusen,4
fmPdbNpO/,Hannover 96,0
hjNcljee/,Bastia,1
hjNcljee/,Stade de Reims,2
IBFrVzwo/,Juventus,2
IBFrVzwo/,Lazio,0
M3z8yw0H/,Cesena,0
M3z8yw0H/,Sampdoria,0
MswxkNo6/,Nice,1
MswxkNo6/,Paris Saint-Germain,3
nBVPiP1m/,AS Monaco,1
nBVPiP1m/,Stade Rennes,1
nDM1mAA1/,Guingamp,1
nDM1mAA1/,Evian Thonon Gaillard,1
Od42LbZs/,Athletic Bilbao,4
Od42LbZs/,Getafe,0
OIDD9bs6/,Everton,1
OIDD9bs6/,Burnley,0
SjK4BKCg/,Manchester Utd,0
SjK4BKCg/,Chelsea,1
YDf7IQVu/,FC Augsburg,2
YDf7IQVu/,VfB Stuttgart,1
zJIxHe7M/,Leicester City,2
zJIxHe7M/,Swansea,0
0GQ5nUP7/,Bordeaux,0
0GQ5nUP7/,Lille,2
AZFP6dRO/,Tottenham,3
AZFP6dRO/,Newcastle,1
dWBL7xCI/,Manchester City,2
dWBL7xCI/,West Ham,0
I1dJFOFb/,Werder Bremen,1
I1dJFOFb/,Hamburg SV,0
IFRZPvRQ/,Villarreal,0
IFRZPvRQ/,Cordoba,0
l41EIdJ0/,Granada,1
l41EIdJ0/,Sevilla,1
pI7UhvVi/,Napoli,3
pI7UhvVi/,Cagliari,0
pWfNGzlD/,Celta Vigo,1
pWfNGzlD/,Eibar,0
StcZibpb/,Empoli,2
StcZibpb/,Parma,2
Sty4xJpB/,Atalanta,1
Sty4xJpB/,AS Roma,1
tC3hAXHE/,Lyon,2
tC3hAXHE/,St Etienne,2
tp1wiIa4/,Torino,1
tp1wiIa4/,Sassuolo,1
UZKUjqHg/,Montpellier,1
UZKUjqHg/,Caen,0
WSjJHGY6/,Almeria,0
WSjJHGY6/,Rayo Vallecano,2
YwO0cs0U/,VfL Wolfsburg,1
YwO0cs0U/,Schalke 04,1
YwvCzcFN/,Genoa,1
YwvCzcFN/,Palermo,2
z70sjxFA/,Udinese,1
z70sjxFA/,Chievo Verona,1
4CNVQKBK/,Elche,1
4CNVQKBK/,Real Sociedad,0
G2TGZGUT/,Fiorentina,0
G2TGZGUT/,Hellas Verona,1
jXNqYyJm/,Cordoba,0
jXNqYyJm/,Athletic Bilbao,1
nPAb6OGt/,Marseille,3
nPAb6OGt/,Lorient,5
tr68gYbd/,Mainz,2
tr68gYbd/,Schalke 04,0
04vrPwsg/,Crystal Palace,0
04vrPwsg/,Hull,2
0Yytls1C/,Metz,1
0Yytls1C/,Bordeaux,1
27RmXeYg/,Levante,1
27RmXeYg/,Getafe,0
4hNtGFMS/,Newcastle,2
4hNtGFMS/,Swansea,3
6mp16cai/,Udinese,2
6mp16cai/,AC Milan,1
8jkWCMaH/,Bayern Munich,1
8jkWCMaH/,Hertha Berlin,0
d0VlnLVO/,Bastia,2
d0VlnLVO/,Evian Thonon Gaillard,1
dAOuZH3s/,Villarreal,0
dAOuZH3s/,Real Sociedad,0
dWXjNHB5/,Aston Villa,2
dWXjNHB5/,Manchester City,3
EDm94yU3/,Internazionale,2
EDm94yU3/,AS Roma,1
EmAiGe69/,Hamburg SV,3
EmAiGe69/,FC Augsburg,2
f1xEwbeQ/,Atletico Madrid,3
f1xEwbeQ/,Elche,0
fofjIHyc/,Hannover 96,1
fofjIHyc/,TSG Hoffenheim,2
G4bB3M0a/,Nice,1
G4bB3M0a/,Stade Rennes,2
hv9eFFLF/,FC Cologne,1
hv9eFFLF/,Bayer Leverkusen,1
I9Wpm1GI/,Guingamp,2
I9Wpm1GI/,Caen,0
jgXfMyRB/,West Ham,0
jgXfMyRB/,QPR,0
MDuvQJRn/,Burnley,0
MDuvQJRn/,Leicester City,1
OplX2mQj/,Liverpool,0
OplX2mQj/,West Brom,0
pfkT3TAp/,Sunderland,1
pfkT3TAp/,Stoke City,1
pGCaefUq/,Borussia Dortmund,2
pGCaefUq/,Eintracht Frankfurt,0
pWGhWFm0/,Barcelona,2
pWGhWFm0/,Espanyol,0
Um035rWn/,Paris Saint-Germain,6
Um035rWn/,Lille,1
UqWbLetI/,Southampton,2
UqWbLetI/,Tottenham,2
xKnK10VB/,Nantes,1
xKnK10VB/,Toulouse,1
YygfHyi3/,VfB Stuttgart,2
YygfHyi3/,SC Freiburg,2
4r6IsEMj/,Juventus,1
4r6IsEMj/,Torino,2
8va742og/,Lyon,4
8va742og/,Stade de Reims,2
A3JWA48P/,Lens,0
A3JWA48P/,AS Monaco,3
EcaokdUG/,Cagliari,3
EcaokdUG/,Fiorentina,1
EmtzRaCt/,Chelsea,0
EmtzRaCt/,Arsenal,0
f9GrlGqN/,Cesena,1
f9GrlGqN/,Genoa,3
fecF2tG5/,St Etienne,1
fecF2tG5/,Montpellier,0
h4nD3eqA/,Sampdoria,2
h4nD3eqA/,Napoli,4
hdK0UgIC/,Rayo Vallecano,0
hdK0UgIC/,Sevilla,2
ju2Erf7p/,Atalanta,2
ju2Erf7p/,Empoli,2
n18aEZzM/,SC Paderborn,2
n18aEZzM/,Werder Bremen,2
pvq55HEc/,Palermo,0
pvq55HEc/,Parma,1
rTTnOcda/,Manchester Utd,0
rTTnOcda/,Everton,3
Sv24fEqj/,VfL Wolfsburg,0
Sv24fEqj/,Borussia Monchengladbach,1
WnJ4TDXI/,Eibar,0
WnJ4TDXI/,Almeria,2
xQs9vvtK/,Malaga,1
xQs9vvtK/,Deportivo La Coruna,1
YaFnmzaT/,Chievo Verona,1
YaFnmzaT/,Lazio,1
YicmhcAJ/,Celta Vigo,2
YicmhcAJ/,Real Madrid,4
zTyI2FbG/,Hellas Verona,3
zTyI2FbG/,Sassuolo,2
OMFdVZ26/,Granada,0
OMFdVZ26/,Valencia,4
29CH8IdC/,Liverpool,0
29CH8IdC/,Hull,1
AmJJpF2g/,Levante,1
AmJJpF2g/,Cordoba,0
lvINqZHa/,Barcelona,6
lvINqZHa/,Getafe,0
OEHMdEmF/,Metz,1
OEHMdEmF/,Paris Saint-Germain,3
rRnNoemm/,Athletic Bilbao,1
rRnNoemm/,Real Sociedad,1
vFNsJzqc/,Udinese,1
vFNsJzqc/,Internazionale,2
4zlJnyYt/,Villarreal,0
4zlJnyYt/,Atletico Madrid,1
6Z2M4zfP/,Malaga,0
6Z2M4zfP/,Celta Vigo,1
EXFfGYSF/,Sassuolo,0
EXFfGYSF/,AS Roma,3
hvg4PnLU/,Leicester City,1
hvg4PnLU/,Chelsea,3
IJ9vtiHO/,Almeria,0
IJ9vtiHO/,Real Madrid,3
McFbFhrM/,Palermo,2
McFbFhrM/,Torino,2
ne1iiHPP/,Elche,4
ne1iiHPP/,Deportivo La Coruna,0
nLzdeXjj/,Genoa,3
nLzdeXjj/,AC Milan,1
QBZafi6d/,Sampdoria,1
QBZafi6d/,Hellas Verona,1
SzfP0gTS/,Chievo Verona,1
SzfP0gTS/,Cagliari,0
UqtidDyp/,Fiorentina,2
UqtidDyp/,Juventus,3
vTAzsX1I/,Sevilla,3
vTAzsX1I/,Eibar,1
YDfL1ZDM/,Cesena,2
YDfL1ZDM/,Atalanta,2
zsHjHED9/,Parma,0
zsHjHED9/,Lazio,4
d4LVsDnC/,Valencia,1
d4LVsDnC/,Rayo Vallecano,1
hIRoIfb3/,Napoli,2
hIRoIfb3/,Empoli,4
r1HRrgX5/,Granada,1
r1HRrgX5/,Espanyol,2
d4s1chna/,Levante,0
d4s1chna/,Real Sociedad,3
dOJpILFh/,Metz,0
dOJpILFh/,Marseille,2
04C3DgjS/,Schalke 04,3
04C3DgjS/,VfB Stuttgart,2
0SMvMSWS/,Southampton,1
0SMvMSWS/,Sunderland,2
21KtJ10n/,Lyon,2
21KtJ10n/,Evian Thonon Gaillard,0
2HzYTicF/,Sassuolo,0
2HzYTicF/,Palermo,0
2srcbYWh/,Atletico Madrid,0
2srcbYWh/,Athletic Bilbao,0
6198BZUq/,Swansea,2
6198BZUq/,Stoke City,0
6okW8Dbq/,Bayer Leverkusen,2
6okW8Dbq/,Bayern Munich,0
AwUROUnA/,Leicester City,3
AwUROUnA/,Newcastle,0
bmG1EwFH/,Caen,1
bmG1EwFH/,Nice,1
f7VQUfL2/,TSG Hoffenheim,1
f7VQUfL2/,Borussia Dortmund,1
h2ir6Br2/,FC Augsburg,0
h2ir6Br2/,FC Cologne,0
hngs7Uk2/,Sampdoria,0
hngs7Uk2/,Juventus,1
I3XZM8HM/,Manchester Utd,0
I3XZM8HM/,West Brom,1
j7vgaEHn/,Villarreal,1
j7vgaEHn/,Deportivo La Coruna,1
jNCgGap5/,Stade Rennes,0
jNCgGap5/,Montpellier,0
jNjO0KpI/,Bastia,1
jNjO0KpI/,St Etienne,0
nFmYSYkF/,Werder Bremen,1
nFmYSYkF/,Eintracht Frankfurt,0
OALxKsot/,Bordeaux,0
OALxKsot/,Lorient,0
ppjSav0O/,Stade de Reims,0
ppjSav0O/,Guingamp,2
pxlz8XDk/,VfL Wolfsburg,2
pxlz8XDk/,Hannover 96,2
vDYVNl2G/,QPR,1
vDYVNl2G/,Liverpool,2
WADAG6fj/,Burnley,0
WADAG6fj/,West Ham,1
xlxFRW2i/,Everton,2
xlxFRW2i/,Aston Villa,3
xM1oxrGj/,Sevilla,2
xM1oxrGj/,Real Madrid,3
zet5dC15/,Cordoba,0
zet5dC15/,Barcelona,8
0lE2ECcS/,Fiorentina,3
0lE2ECcS/,Cesena,1
6VjV9W5q/,Internazionale,0
6VjV9W5q/,Chievo Verona,0
8bNlHuVb/,AS Monaco,4
8bNlHuVb/,Toulouse,1
8fyUUXs9/,Napoli,3
8fyUUXs9/,AC Milan,0
8rkl0f2t/,Malaga,1
8rkl0f2t/,Elche,2
EBhv7iTe/,Mainz,2
EBhv7iTe/,Hamburg SV,1
Eefw8Azd/,AS Roma,2
Eefw8Azd/,Genoa,0
fkh6Bqsl/,Udinese,1
fkh6Bqsl/,Hellas Verona,0
hhlUTEz9/,Borussia Monchengladbach,2
hhlUTEz9/,Hertha Berlin,1
hWzAeWGB/,Getafe,1
hWzAeWGB/,Granada,2
lOuJQjIc/,Chelsea,1
lOuJQjIc/,Crystal Palace,0
OIcswO0p/,Valencia,3
OIcswO0p/,Eibar,1
OzkWbbFU/,Lens,1
OzkWbbFU/,Lille,3
U3xQVDS2/,Atalanta,1
U3xQVDS2/,Lazio,1
UDBcFJaB/,Nantes,0
UDBcFJaB/,Paris Saint-Germain,2
WMZDfjWH/,Espanyol,1
WMZDfjWH/,Rayo Vallecano,1
xlE6Hnup/,Tottenham,0
